SettlementDate,SettlementPeriod,PGCErrorPrice(£/MWh)
28/08/2023,11,11.7898
28/08/2023,12,-71.3154
28/08/2023,13,26.69993333
28/08/2023,14,21.61353333
28/08/2023,15,41.79706667
28/08/2023,16,39.74006667
28/08/2023,17,-18.42495556
28/08/2023,18,25.72753333
28/08/2023,19,30.8638
28/08/2023,20,35.0152
28/08/2023,21,31.39986667
28/08/2023,22,30.5272
28/08/2023,23,39.55306667
28/08/2023,24,47.70626667
28/08/2023,25,24.79253333
28/08/2023,26,27.99646667
28/08/2023,27,47.56913333
28/08/2023,28,-41.71317778
28/08/2023,29,-35.91251111
28/08/2023,30,31.06326667
28/08/2023,31,-87.75917778
28/08/2023,32,-100.7294
28/08/2023,33,6.3006
28/08/2023,34,-8.740066667
28/08/2023,35,27.97153333
28/08/2023,36,-85.2062
28/08/2023,37,30.5272
28/08/2023,38,28.83173333
28/08/2023,39,18.73373333
28/08/2023,40,50.05
28/08/2023,41,31.02586667
28/08/2023,42,-21.28251111
28/08/2023,43,13.67226667
28/08/2023,44,-16.26895556
28/08/2023,45,-19.09228889
28/08/2023,46,-17.79184444
28/08/2023,47,-15.20806667
28/08/2023,48,-15.82406667
29/08/2023,1,-15.96095556
29/08/2023,2,13.94653333
29/08/2023,3,7.975
29/08/2023,4,-11.54628889
29/08/2023,5,-3.486955556
29/08/2023,6,6.828066667
29/08/2023,7,-48.35228889
29/08/2023,8,-14.60917778
29/08/2023,9,12.93673333
29/08/2023,10,-29.5814
29/08/2023,11,-26.0394
29/08/2023,12,-18.83562222
29/08/2023,13,26.92433333
29/08/2023,14,17.3998
29/08/2023,15,24.3188
29/08/2023,16,32.8834
29/08/2023,17,45.77393333
29/08/2023,18,51.14706667
29/08/2023,19,42.4204
29/08/2023,20,-9.766733333
29/08/2023,21,-8.363622222
29/08/2023,22,-22.41184444
29/08/2023,23,-18.06562222
29/08/2023,24,-12.21362222
29/08/2023,25,37.69553333
29/08/2023,26,37.6706
29/08/2023,27,50.82293333
29/08/2023,28,-139.7085111
29/08/2023,29,-149.1196222
29/08/2023,30,-11.7174
29/08/2023,31,-62.33206667
29/08/2023,32,-109.3705111
29/08/2023,33,-33.36295556
29/08/2023,34,-34.98851111
29/08/2023,35,-35.91251111
29/08/2023,36,-33.77362222
29/08/2023,37,-38.92406667
29/08/2023,38,28.8816
29/08/2023,39,23.02102
29/08/2023,40,29.95373333
29/08/2023,41,-31.72028889
29/08/2023,42,-32.86673333
29/08/2023,43,-12.38473333
29/08/2023,44,-17.29562222
29/08/2023,45,71.28073333
29/08/2023,46,-1.450733333
29/08/2023,47,-32.98651111
29/08/2023,48,-34.6634
30/08/2023,1,-36.25473333
30/08/2023,2,60.4098
30/08/2023,3,-17.02184444
30/08/2023,4,-24.32828889
30/08/2023,5,-26.98051111
30/08/2023,6,-14.04451111
30/08/2023,7,-15.78984444
30/08/2023,8,-25.97095556
30/08/2023,9,11.39086667
30/08/2023,10,-49.32762222
30/08/2023,11,45.4872
30/08/2023,12,-58.48206667
30/08/2023,13,-30.71073333
30/08/2023,14,-42.84251111
30/08/2023,15,-65.73717778
30/08/2023,16,4.880377778
30/08/2023,17,66.74286667
30/08/2023,18,65.62086667
30/08/2023,19,-26.21051111
30/08/2023,20,-26.02228889
30/08/2023,21,-23.7294
30/08/2023,22,-25.69717778
30/08/2023,23,-24.05451111
30/08/2023,24,-34.42384444
30/08/2023,25,47.5068
30/08/2023,26,58.30293333
30/08/2023,27,54.66266667
30/08/2023,28,61.66893333
30/08/2023,29,-41.69606667
30/08/2023,30,-36.63117778
30/08/2023,31,-42.91095556
30/08/2023,32,-58.31095556
30/08/2023,33,-69.80962222
30/08/2023,34,-68.16695556
30/08/2023,35,28.38293333
30/08/2023,36,-71.65762222
30/08/2023,37,-64.96717778
30/08/2023,38,-69.38184444
30/08/2023,39,-68.71451111
30/08/2023,40,60.2976
30/08/2023,41,-44.6734
30/08/2023,42,-53.41717778
30/08/2023,43,48.90306667
30/08/2023,44,43.2058
30/08/2023,45,42.85673333
30/08/2023,46,38.84246667
30/08/2023,47,40.513
30/08/2023,48,39.62786667
31/08/2023,1,-6.994733333
31/08/2023,2,-7.593622222
31/08/2023,3,-39.91651111
31/08/2023,4,-35.92962222
31/08/2023,5,-33.82495556
31/08/2023,6,-31.34384444
31/08/2023,7,-49.08806667
31/08/2023,8,-37.52095556
31/08/2023,9,-51.53495556
31/08/2023,10,-71.14428889
31/08/2023,11,23.48353333
31/08/2023,12,-17.22717778
31/08/2023,13,-25.59451111
31/08/2023,14,-54.34117778
31/08/2023,15,-22.68562222
31/08/2023,16,-19.05806667
31/08/2023,17,-22.82251111
31/08/2023,18,-16.38873333
31/08/2023,19,-7.952955556
31/08/2023,20,-123.4700667
31/08/2023,21,-93.32542222
31/08/2023,22,-17.99717778
31/08/2023,23,-13.7194
31/08/2023,24,-15.5674
31/08/2023,25,-17.48384444
31/08/2023,26,-18.11695556
31/08/2023,27,-28.84562222
31/08/2023,28,-29.92362222
31/08/2023,29,-50.04628889
31/08/2023,30,35.45153333
31/08/2023,31,-37.46962222
31/08/2023,32,21.5512
31/08/2023,33,-15.67006667
31/08/2023,34,22.2244
31/08/2023,35,7.688266667
31/08/2023,36,5.2822
31/08/2023,37,16.52713333
31/08/2023,38,15.47993333
31/08/2023,39,4.041933333
31/08/2023,40,9.2092
31/08/2023,41,-8.894066667
31/08/2023,42,1.754177778
31/08/2023,43,38.03213333
31/08/2023,44,11.81473333
31/08/2023,45,-28.38362222
31/08/2023,46,-35.50184444
31/08/2023,47,43.30553333
31/08/2023,48,50.77306667
01/09/2023,1,56.2584
01/09/2023,2,67.71526667
01/09/2023,3,39.952
01/09/2023,4,-19.81095556
01/09/2023,5,27.03653333
01/09/2023,6,31.13806667
01/09/2023,7,-72.2394
01/09/2023,8,-71.11006667
01/09/2023,9,34.0428
01/09/2023,10,-74.78895556
01/09/2023,11,-7.644955556
01/09/2023,12,-14.0274
01/09/2023,13,9.6206
01/09/2023,14,3.015266667
01/09/2023,15,13.5102
01/09/2023,16,44.75166667
01/09/2023,17,21.33926667
01/09/2023,18,30.14073333
01/09/2023,19,10.2938
01/09/2023,20,31.54946667
01/09/2023,21,49.40173333
01/09/2023,22,33.15766667
01/09/2023,23,-53.99895556
01/09/2023,24,-41.16562222
01/09/2023,25,35.277
01/09/2023,26,-24.91006667
01/09/2023,27,-25.93673333
01/09/2023,28,-22.89095556
01/09/2023,29,-26.38162222
01/09/2023,30,-33.82495556
01/09/2023,31,-51.80873333
01/09/2023,32,-67.68784444
01/09/2023,33,-71.94851111
01/09/2023,34,30.05346667
01/09/2023,35,20.9528
01/09/2023,36,20.67853333
01/09/2023,37,9.2092
01/09/2023,38,13.35935333
01/09/2023,39,29.26806667
01/09/2023,40,41.5228
01/09/2023,41,14.146
01/09/2023,42,19.44433333
01/09/2023,43,-31.84006667
01/09/2023,44,-38.90695556
01/09/2023,45,44.39013333
01/09/2023,46,71.1436
01/09/2023,47,-17.4154
01/09/2023,48,-17.2614
02/09/2023,1,-21.06006667
02/09/2023,2,-22.82251111
02/09/2023,3,-18.45917778
02/09/2023,4,-15.39628889
02/09/2023,5,-30.21451111
02/09/2023,6,-29.41028889
02/09/2023,7,32.98313333
02/09/2023,8,21.8878
02/09/2023,9,-3.281622222
02/09/2023,10,78.8854
02/09/2023,11,-46.70962222
02/09/2023,12,10.71766667
02/09/2023,13,59.4
02/09/2023,14,51.02364667
02/09/2023,15,28.4702
02/09/2023,16,37.0722
02/09/2023,17,-34.73184444
02/09/2023,18,-26.15917778
02/09/2023,19,-24.0374
02/09/2023,20,-14.40384444
02/09/2023,21,-14.14717778
02/09/2023,22,-46.84651111
02/09/2023,23,-3.298733333
02/09/2023,24,-11.1014
02/09/2023,25,-3.0934
02/09/2023,26,-89.09384444
02/09/2023,27,-128.2611778
02/09/2023,28,-118.1656222
02/09/2023,29,-17.37946667
02/09/2023,30,-28.26384444
02/09/2023,31,-45.71717778
02/09/2023,32,-60.62095556
02/09/2023,33,5.901793333
02/09/2023,34,28.9938
02/09/2023,35,30.31526667
02/09/2023,36,28.70706667
02/09/2023,37,6.242133333
02/09/2023,38,12.78713333
02/09/2023,39,24.992
02/09/2023,40,48.1052
02/09/2023,41,54.10166667
02/09/2023,42,-48.79717778
02/09/2023,43,-7.508066667
02/09/2023,44,-30.38562222
02/09/2023,45,-21.45362222
02/09/2023,46,-2.9394
02/09/2023,47,46.74633333
02/09/2023,48,-13.03495556
03/09/2023,1,-7.217177778
03/09/2023,2,3.289044444
03/09/2023,3,-18.45917778
03/09/2023,4,-12.23073333
03/09/2023,5,-9.492955556
03/09/2023,6,-13.1034
03/09/2023,7,-16.74806667
03/09/2023,8,-16.66251111
03/09/2023,9,-16.67962222
03/09/2023,10,-20.27295556
03/09/2023,11,-3.178955556
03/09/2023,12,-11.99117778
03/09/2023,13,-18.61317778
03/09/2023,14,-41.88428889
03/09/2023,15,-41.67895556
03/09/2023,16,-40.39562222
03/09/2023,17,41.51033333
03/09/2023,18,64.79806667
03/09/2023,19,-47.30851111
03/09/2023,20,-59.6114
03/09/2023,21,48.35453333
03/09/2023,22,74.87113333
03/09/2023,23,80.88006667
03/09/2023,24,-84.37117778
03/09/2023,25,-98.14562222
03/09/2023,26,-101.1229556
03/09/2023,27,-136.6285111
03/09/2023,28,-125.0100667
03/09/2023,29,-16.7994
03/09/2023,30,-3.350066667
03/09/2023,31,-54.58073333
03/09/2023,32,-65.10406667
03/09/2023,33,-62.86251111
03/09/2023,34,-90.75362222
03/09/2023,35,-99.53162222
03/09/2023,36,-64.832
03/09/2023,37,29.5174
03/09/2023,38,-52.35628889
03/09/2023,39,34.62873333
03/09/2023,40,46.28506667
03/09/2023,41,40.7
03/09/2023,42,38.3438
03/09/2023,43,40.60026667
03/09/2023,44,-17.31273333
03/09/2023,45,-22.25784444
03/09/2023,46,-14.16428889
03/09/2023,47,-22.51451111
03/09/2023,48,-21.74451111
04/09/2023,1,-14.31828889
04/09/2023,2,-14.72895556
04/09/2023,3,-2.836733333
04/09/2023,4,-10.65651111
04/09/2023,5,-7.336955556
04/09/2023,6,3.939266667
04/09/2023,7,-11.75162222
04/09/2023,8,-7.439622222
04/09/2023,9,-14.50651111
04/09/2023,10,-52.45895556
04/09/2023,11,-23.69517778
04/09/2023,12,18.42206667
04/09/2023,13,6.017733333
04/09/2023,14,22.61086667
04/09/2023,15,6.354333333
04/09/2023,16,-14.98562222
04/09/2023,17,-7.644955556
04/09/2023,18,-9.629844444
04/09/2023,19,-11.92273333
04/09/2023,20,0.739488889
04/09/2023,21,-9.150733333
04/09/2023,22,-6.566955556
04/09/2023,23,2.382155556
04/09/2023,24,2.467711111
04/09/2023,25,-0.098955556
04/09/2023,26,-2.340511111
04/09/2023,27,-9.321844444
04/09/2023,28,-7.028955556
04/09/2023,29,-11.35806667
04/09/2023,30,-15.97806667
04/09/2023,31,-40.41273333
04/09/2023,32,-67.17451111
04/09/2023,33,18.21013333
04/09/2023,34,20.86553333
04/09/2023,35,3.323266667
04/09/2023,36,16.70166667
04/09/2023,37,18.94566667
04/09/2023,38,23.6456
04/09/2023,39,36.61093333
04/09/2023,40,38.70533333
04/09/2023,41,-37.46962222
04/09/2023,42,-28.05851111
04/09/2023,43,38.66793333
04/09/2023,44,-9.236288889
04/09/2023,45,51.78286667
04/09/2023,46,-7.901622222
04/09/2023,47,-6.207622222
04/09/2023,48,-18.54473333
05/09/2023,1,-11.2554
05/09/2023,2,-16.16628889
05/09/2023,3,-12.6414
05/09/2023,4,-15.03695556
05/09/2023,5,-32.28495556
05/09/2023,6,27.1238
05/09/2023,7,71.05633333
05/09/2023,8,-18.40784444
05/09/2023,9,-59.88517778
05/09/2023,10,-74.89162222
05/09/2023,11,47.03306667
05/09/2023,12,32.75873333
05/09/2023,13,58.6146
05/09/2023,14,64.12486667
05/09/2023,15,-45.71717778
05/09/2023,16,-9.972066667
05/09/2023,17,67.32132
05/09/2023,18,-13.39428889
05/09/2023,19,-57.78051111
05/09/2023,20,-20.5416
05/09/2023,21,-17.48384444
05/09/2023,22,-10.81051111
05/09/2023,23,-9.989177778
05/09/2023,24,0.961933333
05/09/2023,25,-62.67428889
05/09/2023,26,-32.84962222
05/09/2023,27,-47.49673333
05/09/2023,28,22.73553333
05/09/2023,29,49.70093333
05/09/2023,30,-31.61762222
05/09/2023,31,-57.78051111
05/09/2023,32,-66.86651111
05/09/2023,33,23.78273333
05/09/2023,34,28.22086667
05/09/2023,35,25.19146667
05/09/2023,36,24.6554
05/09/2023,37,28.14606667
05/09/2023,38,17.6242
05/09/2023,39,8.321573333
05/09/2023,40,17.0632
05/09/2023,41,-10.9474
05/09/2023,42,5.273933333
05/09/2023,43,32.59666667
05/09/2023,44,-38.11984444
05/09/2023,45,50.21206667
05/09/2023,46,57.39286667
05/09/2023,47,68.4882
05/09/2023,48,67.41606667
06/09/2023,1,-24.58495556
06/09/2023,2,-27.78473333
06/09/2023,3,-22.12095556
06/09/2023,4,26.06413333
06/09/2023,5,-17.21006667
06/09/2023,6,-18.09984444
06/09/2023,7,-21.84717778
06/09/2023,8,-31.01873333
06/09/2023,9,-53.28028889
06/09/2023,10,-82.5574
06/09/2023,11,35.17726667
06/09/2023,12,16.32766667
06/09/2023,13,-48.79717778
06/09/2023,14,27.93413333
06/09/2023,15,-33.36295556
06/09/2023,16,-24.05451111
06/09/2023,17,7.4514
06/09/2023,18,-22.99362222
06/09/2023,19,12.69986667
06/09/2023,20,-9.544288889
06/09/2023,21,-11.4094
06/09/2023,22,-11.03295556
06/09/2023,23,-10.34851111
06/09/2023,24,-9.937844444
06/09/2023,25,-17.32984444
06/09/2023,26,35.09
06/09/2023,27,24.1692
06/09/2023,28,-23.74651111
06/09/2023,29,-20.88895556
06/09/2023,30,-35.41628889
06/09/2023,31,-121.3140667
06/09/2023,32,-127.9189556
06/09/2023,33,-12.50451111
06/09/2023,34,-24.51651111
06/09/2023,35,84.69486667
06/09/2023,36,88.0858
06/09/2023,37,-81.59917778
06/09/2023,38,-66.42162222
06/09/2023,39,15.96613333
06/09/2023,40,39.90213333
06/09/2023,41,41.9716
06/09/2023,42,-45.58028889
06/09/2023,43,-25.83406667
06/09/2023,44,-14.36962222
06/09/2023,45,-13.61673333
06/09/2023,46,-14.90006667
06/09/2023,47,-28.43495556
06/09/2023,48,-22.70273333
07/09/2023,1,-19.17784444
07/09/2023,2,-23.67806667
07/09/2023,3,49.47653333
07/09/2023,4,57.08244667
07/09/2023,5,39.8024
07/09/2023,6,70.38313333
07/09/2023,7,-35.51895556
07/09/2023,8,-50.02917778
07/09/2023,9,-51.9114
07/09/2023,10,-68.33806667
07/09/2023,11,-29.1194
07/09/2023,12,-52.03117778
07/09/2023,13,-38.01717778
07/09/2023,14,43.33046667
07/09/2023,15,16.43986667
07/09/2023,16,27.0864
07/09/2023,17,53.1168
07/09/2023,18,-23.66095556
07/09/2023,19,38.9048
07/09/2023,20,-19.81095556
07/09/2023,21,-18.68162222
07/09/2023,22,5.855711111
07/09/2023,23,2.775711111
07/09/2023,24,-1.502066667
07/09/2023,25,-10.77628889
07/09/2023,26,-10.22873333
07/09/2023,27,-15.8754
07/09/2023,28,-23.62673333
07/09/2023,29,-35.82695556
07/09/2023,30,3.015266667
07/09/2023,31,-9.783844444
07/09/2023,32,25.09173333
07/09/2023,33,-29.29051111
07/09/2023,34,-68.74873333
07/09/2023,35,22.57346667
07/09/2023,36,-50.69651111
07/09/2023,37,-35.55317778
07/09/2023,38,19.99286667
07/09/2023,39,-68.04717778
07/09/2023,40,-36.68251111
07/09/2023,41,53.02953333
07/09/2023,42,-41.21695556
07/09/2023,43,64.34926667
07/09/2023,44,66.5434
07/09/2023,45,71.50264
07/09/2023,46,74.23533333
07/09/2023,47,-25.09828889
07/09/2023,48,-18.66451111
08/09/2023,1,-24.32828889
08/09/2023,2,22.13713333
08/09/2023,3,43.318
08/09/2023,4,0.1406
08/09/2023,5,-39.86517778
08/09/2023,6,48.0678
08/09/2023,7,-22.30917778
08/09/2023,8,-59.78251111
08/09/2023,9,-9.065177778
08/09/2023,10,-22.41184444
08/09/2023,11,24.8798
08/09/2023,12,27.54766667
08/09/2023,13,35.8006
08/09/2023,14,32.098
08/09/2023,15,28.60733333
08/09/2023,16,62.5416
08/09/2023,17,53.29133333
08/09/2023,18,59.08833333
08/09/2023,19,76.27986667
08/09/2023,20,-27.23717778
08/09/2023,21,-75.96962222
08/09/2023,22,-20.82051111
08/09/2023,23,-25.40628889
08/09/2023,24,-22.06962222
08/09/2023,25,-22.38104444
08/09/2023,26,-81.13717778
08/09/2023,27,-64.95006667
08/09/2023,28,-64.65917778
08/09/2023,29,-41.73028889
08/09/2023,30,92.52393333
08/09/2023,31,-165.3409556
08/09/2023,32,-117.4469556
08/09/2023,33,-27.52806667
08/09/2023,34,-29.76962222
08/09/2023,35,33.17013333
08/09/2023,36,16.92606667
08/09/2023,37,51.4712
08/09/2023,38,61.31986667
08/09/2023,39,6.865466667
08/09/2023,40,24.0196
08/09/2023,41,-3.264511111
08/09/2023,42,5.6188
08/09/2023,43,-0.920288889
08/09/2023,44,11.01686667
08/09/2023,45,44.5522
08/09/2023,46,-70.78495556
08/09/2023,47,72.76426667
08/09/2023,48,39.4658
09/09/2023,1,48.49166667
09/09/2023,2,47.23253333
09/09/2023,3,48.65373333
09/09/2023,4,6.728333333
09/09/2023,5,-38.5134
09/09/2023,6,-36.32317778
09/09/2023,7,-46.91495556
09/09/2023,8,-40.48117778
09/09/2023,9,-5.232288889
09/09/2023,10,14.93389333
09/09/2023,11,26.69993333
09/09/2023,12,-58.00295556
09/09/2023,13,57.59233333
09/09/2023,14,42.757
09/09/2023,15,49.1898
09/09/2023,16,56.782
09/09/2023,17,55.5852
09/09/2023,18,-23.67806667
09/09/2023,19,39.49073333
09/09/2023,20,-14.13006667
09/09/2023,21,-16.74806667
09/09/2023,22,-13.00073333
09/09/2023,23,-16.55984444
09/09/2023,24,0.859266667
09/09/2023,25,30.70173333
09/09/2023,26,5.5306
09/09/2023,27,-26.82651111
09/09/2023,28,10.08186667
09/09/2023,29,15.62953333
09/09/2023,30,36.97246667
09/09/2023,31,0.209044444
09/09/2023,32,-76.67117778
09/09/2023,33,-103.8778444
09/09/2023,34,-3.692288889
09/09/2023,35,24.6554
09/09/2023,36,17.48706667
09/09/2023,37,25.42833333
09/09/2023,38,27.93413333
09/09/2023,39,25.60286667
09/09/2023,40,42.13366667
09/09/2023,41,31.71153333
09/09/2023,42,36.11226667
09/09/2023,43,43.3554
09/09/2023,44,-49.78962222
09/09/2023,45,-34.52651111
09/09/2023,46,-29.76962222
09/09/2023,47,-55.36784444
09/09/2023,48,-51.2954
10/09/2023,1,19.51913333
10/09/2023,2,20.04273333
10/09/2023,3,-24.68762222
10/09/2023,4,-22.08673333
10/09/2023,5,-19.21206667
10/09/2023,6,-18.06562222
10/09/2023,7,-30.77917778
10/09/2023,8,-25.1154
10/09/2023,9,-17.27851111
10/09/2023,10,-29.78673333
10/09/2023,11,-11.82006667
10/09/2023,12,-17.05606667
10/09/2023,13,-17.39828889
10/09/2023,14,-37.70917778
10/09/2023,15,-19.2634
10/09/2023,16,83.5978
10/09/2023,17,-45.01562222
10/09/2023,18,17.87353333
10/09/2023,19,34.29338
10/09/2023,20,6.765733333
10/09/2023,21,19.25733333
10/09/2023,22,52.5184
10/09/2023,23,70.60753333
10/09/2023,24,17.138
10/09/2023,25,24.057
10/09/2023,26,30.02853333
10/09/2023,27,-35.75851111
10/09/2023,28,28.94393333
10/09/2023,29,17.83613333
10/09/2023,30,42.35806667
10/09/2023,31,11.29113333
10/09/2023,32,-72.8554
10/09/2023,33,-79.04962222
10/09/2023,34,-80.7094
10/09/2023,35,-85.00428889
10/09/2023,36,-77.09895556
10/09/2023,37,-82.4034
10/09/2023,38,11.16646667
10/09/2023,39,31.2378
10/09/2023,40,36.586
10/09/2023,41,50.26193333
10/09/2023,42,-53.98184444
10/09/2023,43,-40.13895556
10/09/2023,44,-3.281622222
10/09/2023,45,48.928
10/09/2023,46,45.8799
10/09/2023,47,52.5932
10/09/2023,48,54.912
11/09/2023,1,47.23253333
11/09/2023,2,-16.76517778
11/09/2023,3,-6.857844444
11/09/2023,4,-4.547844444
11/09/2023,5,-9.133622222
11/09/2023,6,-1.895622222
11/09/2023,7,2.313711111
11/09/2023,8,-2.9394
11/09/2023,9,-21.64184444
11/09/2023,10,-32.84962222
11/09/2023,11,-18.01428889
11/09/2023,12,-36.92206667
11/09/2023,13,33.15766667
11/09/2023,14,45.1506
11/09/2023,15,-9.903622222
11/09/2023,16,-10.57095556
11/09/2023,17,-26.00517778
11/09/2023,18,-27.15162222
11/09/2023,19,-6.686733333
11/09/2023,20,-11.88851111
11/09/2023,21,-17.46673333
11/09/2023,22,92.312
11/09/2023,23,47.30733333
11/09/2023,24,98.30846667
11/09/2023,25,94.30666667
11/09/2023,26,78.1561
11/09/2023,27,19.55653333
11/09/2023,28,26.47553333
11/09/2023,29,-74.37828889
11/09/2023,30,-99.37762222
11/09/2023,31,-10.12606667
11/09/2023,32,7.289333333
11/09/2023,33,-138.6818444
11/09/2023,34,-140.9234
11/09/2023,35,-89.60717778
11/09/2023,36,-87.67362222
11/09/2023,37,-72.01695556
11/09/2023,38,69.48553333
11/09/2023,39,-61.47651111
11/09/2023,40,-47.53095556
11/09/2023,41,-52.30495556
11/09/2023,42,-30.31717778
11/09/2023,43,-37.94873333
11/09/2023,44,-2.734066667
11/09/2023,45,-16.50851111
11/09/2023,46,-10.7934
11/09/2023,47,-8.243844444
11/09/2023,48,-6.190511111
12/09/2023,1,0.106377778
12/09/2023,2,-5.2494
12/09/2023,3,-1.621844444
12/09/2023,4,-2.066733333
12/09/2023,5,-1.005844444
12/09/2023,6,-2.990733333
12/09/2023,7,-33.08917778
12/09/2023,8,21.68833333
12/09/2023,9,14.12106667
12/09/2023,10,8.673133333
12/09/2023,11,44.52726667
12/09/2023,12,31.8362
12/09/2023,13,23.65806667
12/09/2023,14,22.23686667
12/09/2023,15,5.369466667
12/09/2023,16,11.24126667
12/09/2023,17,3.2206
12/09/2023,18,-45.56317778
12/09/2023,19,6.846766667
12/09/2023,20,-3.7094
12/09/2023,21,-30.8134
12/09/2023,22,-22.89095556
12/09/2023,23,-28.3494
12/09/2023,24,-17.89451111
12/09/2023,25,-38.75295556
12/09/2023,26,-25.71428889
12/09/2023,27,-29.56428889
12/09/2023,28,-41.1314
12/09/2023,29,-29.18784444
12/09/2023,30,-21.14562222
12/09/2023,31,-56.00095556
12/09/2023,32,-53.53695556
12/09/2023,33,-65.6174
12/09/2023,34,36.4364
12/09/2023,35,28.66966667
12/09/2023,36,-59.74828889
12/09/2023,37,8.747933333
12/09/2023,38,-42.63717778
12/09/2023,39,-37.45251111
12/09/2023,40,-27.64784444
12/09/2023,41,10.20653333
12/09/2023,42,-32.9694
12/09/2023,43,-34.06451111
12/09/2023,44,16.30273333
12/09/2023,45,23.67053333
12/09/2023,46,36.71066667
12/09/2023,47,-13.05206667
12/09/2023,48,-15.44762222
13/09/2023,1,-11.15273333
13/09/2023,2,-8.586066667
13/09/2023,3,-1.895622222
13/09/2023,4,-15.67006667
13/09/2023,5,-32.07962222
13/09/2023,6,21.42653333
13/09/2023,7,-34.42384444
13/09/2023,8,-36.9734
13/09/2023,9,-35.94673333
13/09/2023,10,-65.32651111
13/09/2023,11,-54.01606667
13/09/2023,12,-2.340511111
13/09/2023,13,-32.98651111
13/09/2023,14,-33.56828889
13/09/2023,15,-20.9574
13/09/2023,16,-15.61873333
13/09/2023,17,-27.25428889
13/09/2023,18,-18.90406667
13/09/2023,19,-35.57028889
13/09/2023,20,-46.58984444
13/09/2023,21,-36.42584444
13/09/2023,22,-57.98584444
13/09/2023,23,54.37593333
13/09/2023,24,28.55746667
13/09/2023,25,52.34386667
13/09/2023,26,-31.34384444
13/09/2023,27,-41.5934
13/09/2023,28,72.7518
13/09/2023,29,34.95286667
13/09/2023,30,84.3084
13/09/2023,31,-61.54153333
13/09/2023,32,-58.08851111
13/09/2023,33,42.39546667
13/09/2023,34,-91.31828889
13/09/2023,35,-55.88117778
13/09/2023,36,-43.47562222
13/09/2023,37,32.3224
13/09/2023,38,42.757
13/09/2023,39,44.86386667
13/09/2023,40,-35.29651111
13/09/2023,41,-38.75295556
13/09/2023,42,-78.63895556
13/09/2023,43,5.804377778
13/09/2023,44,13.08633333
13/09/2023,45,-56.01806667
13/09/2023,46,-45.76851111
13/09/2023,47,-13.8734
13/09/2023,48,-8.449177778
14/09/2023,1,12.88686667
14/09/2023,2,3.203488889
14/09/2023,3,5.051488889
14/09/2023,4,-29.80384444
14/09/2023,5,-34.44095556
14/09/2023,6,-6.669622222
14/09/2023,7,-21.69317778
14/09/2023,8,-13.01784444
14/09/2023,9,-19.70828889
14/09/2023,10,-29.75251111
14/09/2023,11,0.534155556
14/09/2023,12,-13.03495556
14/09/2023,13,8.4238
14/09/2023,14,5.9928
14/09/2023,15,4.675044444
14/09/2023,16,6.690933333
14/09/2023,17,-33.1234
14/09/2023,18,-41.04584444
14/09/2023,19,-60.3814
14/09/2023,20,-52.97228889
14/09/2023,21,-53.17762222
14/09/2023,22,-35.2794
14/09/2023,23,-43.33873333
14/09/2023,24,-25.56028889
14/09/2023,25,-25.55002222
14/09/2023,26,-6.738066667
14/09/2023,27,-44.12584444
14/09/2023,28,-37.72628889
14/09/2023,29,28.81926667
14/09/2023,30,20.62866667
14/09/2023,31,-16.73095556
14/09/2023,32,-85.87695556
14/09/2023,33,-91.57495556
14/09/2023,34,-73.28317778
14/09/2023,35,-93.86784444
14/09/2023,36,-91.52362222
14/09/2023,37,25.6278
14/09/2023,38,41.448
14/09/2023,39,14.4452
14/09/2023,40,22.95245333
14/09/2023,41,21.5138
14/09/2023,42,26.10153333
14/09/2023,43,-72.92384444
14/09/2023,44,-48.66028889
14/09/2023,45,30.25293333
14/09/2023,46,37.4836
14/09/2023,47,29.61713333
14/09/2023,48,30.81393333
15/09/2023,1,33.6688
15/09/2023,2,39.391
15/09/2023,3,43.2432
15/09/2023,4,-13.22317778
15/09/2023,5,-31.05295556
15/09/2023,6,-19.79384444
15/09/2023,7,26.87446667
15/09/2023,8,-38.47917778
15/09/2023,9,-63.18762222
15/09/2023,10,-88.52917778
15/09/2023,11,21.87533333
15/09/2023,12,6.8156
15/09/2023,13,21.68833333
15/09/2023,14,22.46126667
15/09/2023,15,30.9386
15/09/2023,16,46.44713333
15/09/2023,17,41.1488
15/09/2023,18,36.35786
15/09/2023,19,24.44346667
15/09/2023,20,61.22013333
15/09/2023,21,-11.93984444
15/09/2023,22,-9.698288889
15/09/2023,23,-15.83433333
15/09/2023,24,2.981044444
15/09/2023,25,0.414377778
15/09/2023,26,-3.794955556
15/09/2023,27,-54.23851111
15/09/2023,28,-75.69584444
15/09/2023,29,14.79426667
15/09/2023,30,5.616155556
15/09/2023,31,-21.61446667
15/09/2023,32,28.6198
15/09/2023,33,35.66346667
15/09/2023,34,36.14966667
15/09/2023,35,19.0454
15/09/2023,36,42.4952
15/09/2023,37,23.3464
15/09/2023,38,34.84066667
15/09/2023,39,-44.91295556
15/09/2023,40,-49.58428889
15/09/2023,41,74.63426667
15/09/2023,42,57.59233333
15/09/2023,43,-8.380733333
15/09/2023,44,-21.59051111
15/09/2023,45,-23.30162222
15/09/2023,46,-15.08828889
15/09/2023,47,-19.16073333
15/09/2023,48,-12.76117778
16/09/2023,1,-14.98562222
16/09/2023,2,-9.886511111
16/09/2023,3,-8.568955556
16/09/2023,4,0.345933333
16/09/2023,5,-40.3614
16/09/2023,6,-52.32206667
16/09/2023,7,-56.24051111
